,time,Discharge,Rainfall 
12785,2018-10-19,1530.0,9.21
12786,2018-10-20,1410.0,9.04
12787,2018-10-21,1280.0,8.85
12788,2018-10-22,1150.0,8.64
12789,2018-10-23,1050.0,8.42
12790,2018-10-24,963.0,8.22
12791,2018-10-25,880.0,7.96
12792,2018-10-26,804.0,7.7
12793,2018-10-27,785.0,7.64
12794,2018-10-28,769.0,7.59
12795,2018-10-29,747.0,7.51
12796,2018-10-30,708.0,7.34
12797,2018-10-31,668.0,7.13
12798,2018-11-01,634.0,6.91
12799,2018-11-02,608.0,6.74
12800,2018-11-03,579.0,6.55
12801,2018-11-04,547.0,6.33
12802,2018-11-05,515.0,6.11
12803,2018-11-06,492.0,5.95
12804,2018-11-07,473.0,5.81
12805,2018-11-08,489.0,5.93
12806,2018-11-09,494.0,5.96
12807,2018-11-10,495.0,5.97
12808,2018-11-11,492.0,5.95
12809,2018-11-12,493.0,5.95
12810,2018-11-13,575.0,6.51
12811,2018-11-14,627.0,6.85
12812,2018-11-15,693.0,7.25
12813,2018-11-16,725.0,7.41
12814,2018-11-17,747.0,7.51
12815,2018-11-18,756.0,7.55
12816,2018-11-19,780.0,7.66
12817,2018-11-20,794.0,7.72
12818,2018-11-21,801.0,7.75
12819,2018-11-22,815.0,7.8
12820,2018-11-23,833.0,7.86
12821,2018-11-24,1030.0,8.49
12822,2018-11-25,1180.0,8.83
12823,2018-11-26,1270.0,8.98
12824,2018-11-27,1270.0,8.98
12825,2018-11-28,1250.0,8.93
12826,2018-11-29,1190.0,8.83
12827,2018-11-30,1140.0,8.73
12828,2018-12-01,1130.0,8.69
12829,2018-12-02,1180.0,8.78
12830,2018-12-03,1200.0,8.81
12831,2018-12-04,1200.0,8.81
12832,2018-12-05,1180.0,8.77
12833,2018-12-06,1150.0,8.7
12834,2018-12-07,1110.0,8.61
12835,2018-12-08,1080.0,8.54
12836,2018-12-09,1480.0,9.23
12837,2018-12-10,1630.0,9.45
12838,2018-12-11,1720.0,9.56
12839,2018-12-12,1770.0,9.62
12840,2018-12-13,1900.0,9.78
12841,2018-12-14,3140.0,10.76
12842,2018-12-15,4370.0,11.44
12845,2018-12-18,4890.0,11.68
12846,2018-12-19,5180.0,11.81
12847,2018-12-20,5490.0,11.94
12848,2018-12-21,5660.0,12.0
12849,2018-12-22,5640.0,11.99
12850,2018-12-23,5590.0,11.97
12851,2018-12-24,5390.0,11.89
12852,2018-12-25,5170.0,11.8
12853,2018-12-26,4900.0,11.68
12854,2018-12-27,4620.0,11.55
12855,2018-12-28,4400.0,11.44
12856,2018-12-29,4420.0,11.45
12857,2018-12-30,4300.0,11.39
12858,2018-12-31,4010.0,11.24
12859,2019-01-01,3750.0,11.1
12860,2019-01-02,3600.0,11.02
12861,2019-01-03,3570.0,11.0
12862,2019-01-04,3500.0,10.96
12863,2019-01-05,3430.0,10.91
12864,2019-01-06,3260.0,10.81
12865,2019-01-07,3070.0,10.69
12866,2019-01-08,2910.0,10.58
12867,2019-01-09,2750.0,10.47
12868,2019-01-10,2610.0,10.37
12869,2019-01-11,2490.0,10.28
12870,2019-01-12,2400.0,10.2
12871,2019-01-13,2330.0,10.14
12872,2019-01-14,2250.0,10.08
12873,2019-01-15,2160.0,9.99
12874,2019-01-16,2070.0,9.91
12875,2019-01-17,1970.0,9.81
12876,2019-01-18,1870.0,9.71
12877,2019-01-19,1790.0,9.6
12878,2019-01-20,1700.0,9.48
12879,2019-01-21,1630.0,9.39
12880,2019-01-22,1560.0,9.29
12881,2019-01-23,1480.0,9.17
12882,2019-01-24,1410.0,9.07
12883,2019-01-25,1390.0,9.04
12884,2019-01-26,1340.0,8.96
12885,2019-01-27,1280.0,8.84
12886,2019-01-28,1230.0,8.74
12887,2019-01-29,1180.0,8.66
12888,2019-01-30,1160.0,8.61
12889,2019-01-31,1130.0,8.56
12890,2019-02-01,1110.0,8.51
12891,2019-02-02,1080.0,8.45
12892,2019-02-03,1060.0,8.39
12893,2019-02-04,1050.0,8.35
12894,2019-02-05,1020.0,8.29
12895,2019-02-06,994.0,8.21
12896,2019-02-07,957.0,8.11
12897,2019-02-08,924.0,8.0
12898,2019-02-09,894.0,7.9
12899,2019-02-10,860.0,7.78
12900,2019-02-11,821.0,7.64
12901,2019-02-12,807.0,7.59
12902,2019-02-13,793.0,7.53
12903,2019-02-14,767.0,7.41
12904,2019-02-15,734.0,7.25
12905,2019-02-16,704.0,7.1
12906,2019-02-17,691.0,7.04
12907,2019-02-18,673.0,6.94
12908,2019-02-19,656.0,6.84
12909,2019-02-20,634.0,6.7
12910,2019-02-21,632.0,6.7
12911,2019-02-22,639.0,6.75
12912,2019-02-23,640.0,6.76
12913,2019-02-24,638.0,6.75
12914,2019-02-25,637.0,6.75
12915,2019-02-26,634.0,6.74
12916,2019-02-27,643.0,6.8
12917,2019-02-28,651.0,6.86
12918,2019-03-01,669.0,6.98
12919,2019-03-02,685.0,7.08
12920,2019-03-03,717.0,7.25
12921,2019-03-04,847.0,7.85
12922,2019-03-05,917.0,8.11
12923,2019-03-06,959.0,8.26
12924,2019-03-07,1070.0,8.57
12925,2019-03-08,1340.0,9.08
12926,2019-03-09,1570.0,9.43
12927,2019-03-10,1670.0,9.57
12928,2019-03-11,1690.0,9.59
12929,2019-03-12,1680.0,9.58
12930,2019-03-13,1640.0,9.53
12931,2019-03-14,1570.0,9.45
12932,2019-03-15,1520.0,9.38
12933,2019-03-16,1470.0,9.31
12934,2019-03-17,1410.0,9.22
12935,2019-03-18,1350.0,9.14
12936,2019-03-19,1290.0,9.04
12937,2019-03-20,1220.0,8.93
12938,2019-03-21,1160.0,8.81
12939,2019-03-22,1080.0,8.66
12940,2019-03-23,1010.0,8.48
12941,2019-03-24,933.0,8.26
12942,2019-03-25,862.0,8.01
12943,2019-03-26,796.0,7.76
12944,2019-03-27,740.0,7.49
12945,2019-03-28,686.0,7.22
12946,2019-03-29,638.0,6.92
12947,2019-03-30,590.0,6.61
12948,2019-03-31,539.0,6.27
12949,2019-04-01,494.0,5.96
12950,2019-04-02,512.0,6.1
12951,2019-04-03,522.0,6.17
12952,2019-04-04,511.0,6.1
12953,2019-04-05,702.0,7.35
12954,2019-04-06,775.0,7.72
12955,2019-04-07,823.0,7.94
12956,2019-04-08,923.0,8.31
12957,2019-04-09,1080.0,8.74
12958,2019-04-10,1280.0,9.11
12959,2019-04-11,1390.0,9.29
12960,2019-04-12,1440.0,9.38
12961,2019-04-13,1460.0,9.41
12962,2019-04-14,1460.0,9.4
12963,2019-04-15,1450.0,9.39
12964,2019-04-16,1430.0,9.37
12965,2019-04-17,1410.0,9.35
12966,2019-04-18,1410.0,9.35
12967,2019-04-19,1900.0,9.98
12968,2019-04-20,1990.0,10.07
12969,2019-04-21,1910.0,9.99
12970,2019-04-22,1780.0,9.85
12971,2019-04-23,1720.0,9.78
12972,2019-04-24,1770.0,9.85
12973,2019-04-25,1790.0,9.87
12974,2019-04-26,1780.0,9.86
12975,2019-04-27,1710.0,9.78
12976,2019-04-28,1610.0,9.66
12977,2019-04-29,1520.0,9.54
12978,2019-04-30,1440.0,9.44
12979,2019-05-01,1380.0,9.36
12980,2019-05-02,1330.0,9.28
12981,2019-05-03,1270.0,9.19
12982,2019-05-04,1200.0,9.08
12983,2019-05-05,1130.0,8.95
12984,2019-05-06,1040.0,8.77
12985,2019-05-07,942.0,8.52
12986,2019-05-08,851.0,8.2
12987,2019-05-09,752.0,7.77
12988,2019-05-10,655.0,7.25
12989,2019-05-11,565.0,6.66
12990,2019-05-12,470.0,6.0
12991,2019-05-13,390.0,5.41
12992,2019-05-14,312.0,4.78
12993,2019-05-15,245.0,4.2
12994,2019-05-16,198.0,3.75
12995,2019-05-17,168.0,3.44
12996,2019-05-18,145.0,3.19
12997,2019-05-19,127.0,2.99
12998,2019-05-20,115.0,2.85
12999,2019-05-21,106.0,2.74
13000,2019-05-22,98.2,2.64
13001,2019-05-23,91.3,2.55
13002,2019-05-24,82.3,2.43
13003,2019-05-25,75.1,2.33
13004,2019-05-26,68.8,2.24
13005,2019-05-27,63.4,2.16
13006,2019-05-28,58.8,2.09
13007,2019-05-29,56.2,2.05
13008,2019-05-30,53.0,2.0
13009,2019-05-31,48.7,1.93
13010,2019-06-01,44.5,1.86
13011,2019-06-02,43.4,1.84
13012,2019-06-03,40.5,1.79
13013,2019-06-04,38.2,1.75
13014,2019-06-05,37.1,1.73
13015,2019-06-06,35.0,1.69
13016,2019-06-07,33.9,1.67
13017,2019-06-08,186.0,3.5
13018,2019-06-09,464.0,5.6
13019,2019-06-10,465.0,5.6
13020,2019-06-11,454.0,5.52
13021,2019-06-12,462.0,5.57
13022,2019-06-13,486.0,5.74
13023,2019-06-14,483.0,5.72
13024,2019-06-15,433.0,5.35
13025,2019-06-16,367.0,4.84
13026,2019-06-17,299.0,4.28
13027,2019-06-18,235.0,3.71
13028,2019-06-19,188.0,3.25
13029,2019-06-20,156.0,2.91
13030,2019-06-21,133.0,2.65
13031,2019-06-22,113.0,2.41
13032,2019-06-23,131.0,2.62
13033,2019-06-24,132.0,2.63
13034,2019-06-25,130.0,2.6
13035,2019-06-26,121.0,2.49
13036,2019-06-27,108.0,2.34
13037,2019-06-28,97.1,2.19
13038,2019-06-29,82.6,2.0
13039,2019-06-30,70.4,1.83
13040,2019-07-01,59.6,1.66
13041,2019-07-02,52.0,1.54
13042,2019-07-03,98.3,2.19
13043,2019-07-04,92.9,2.12
13044,2019-07-05,147.0,2.76
13045,2019-07-06,253.0,3.81
13046,2019-07-07,281.0,4.05
13047,2019-07-08,280.0,4.04
13048,2019-07-09,338.0,4.53
13049,2019-07-10,384.0,4.89
13050,2019-07-11,340.0,4.54
13051,2019-07-12,341.0,4.54
13054,2019-07-15,694.0,7.01
13055,2019-07-16,724.0,7.16
13056,2019-07-17,724.0,7.16
13057,2019-07-18,689.0,6.98
13058,2019-07-19,623.0,6.56
13059,2019-07-20,526.0,5.91
13060,2019-07-21,421.0,5.15
13061,2019-07-22,321.0,4.36
13064,2019-07-25,190.0,3.17
13065,2019-07-26,162.0,2.88
13066,2019-07-27,142.0,2.67
13067,2019-07-28,126.0,2.48
13068,2019-07-29,110.0,2.3
13069,2019-07-30,96.8,2.13
13070,2019-07-31,83.8,1.96
13071,2019-08-01,75.8,1.85
13072,2019-08-02,67.4,1.73
13073,2019-08-03,74.2,1.83
13074,2019-08-04,70.0,1.77
13075,2019-08-05,55.4,1.55
13076,2019-08-06,55.9,1.56
13077,2019-08-07,52.7,1.51
13078,2019-08-08,49.0,1.45
13079,2019-08-09,47.1,1.42
13080,2019-08-10,46.5,1.41
13081,2019-08-11,44.7,1.38
13082,2019-08-12,50.6,1.48
13083,2019-08-13,48.8,1.45
13084,2019-08-14,49.9,1.47
13085,2019-08-15,78.6,1.9
13086,2019-08-16,141.0,2.67
13089,2019-08-19,787.0,7.49
13090,2019-08-20,947.0,8.1
13091,2019-08-21,1040.0,8.36
13092,2019-08-22,1050.0,8.38
13093,2019-08-23,1010.0,8.27
13094,2019-08-24,910.0,7.97
13095,2019-08-25,885.0,7.88
13096,2019-08-26,794.0,7.53
13097,2019-08-27,715.0,7.14
13098,2019-08-28,649.0,6.76
13099,2019-08-29,592.0,6.39
13100,2019-08-30,530.0,5.97
13101,2019-08-31,468.0,5.53
13102,2019-09-01,404.0,5.05
13103,2019-09-02,344.0,4.58
13104,2019-09-03,300.0,4.22
13105,2019-09-04,266.0,3.92
13106,2019-09-05,1750.0,9.58
13107,2019-09-06,2910.0,10.6
13108,2019-09-07,3290.0,10.85
13109,2019-09-08,3310.0,10.86
13110,2019-09-09,3180.0,10.78
13111,2019-09-10,2860.0,10.57
13112,2019-09-11,2570.0,10.36
13113,2019-09-12,2330.0,10.17
13114,2019-09-13,2090.0,9.96
13115,2019-09-14,1970.0,9.84
13116,2019-09-15,1830.0,9.68
13117,2019-09-16,1660.0,9.46
13118,2019-09-17,1520.0,9.26
13119,2019-09-18,1370.0,9.04
13120,2019-09-19,1220.0,8.77
13121,2019-09-20,1070.0,8.47
13122,2019-09-21,955.0,8.15
13123,2019-09-22,852.0,7.78
13124,2019-09-23,759.0,7.38
13125,2019-09-24,674.0,6.94
13126,2019-09-25,605.0,6.49
13127,2019-09-26,535.0,6.02
13128,2019-09-27,470.0,5.56
13129,2019-09-28,412.0,5.13
13130,2019-09-29,363.0,4.75
13131,2019-09-30,324.0,4.44
14211,2014-01-02,3.36,947.0
14212,2014-01-03,3.61,1100.0
14213,2014-01-04,3.76,1100.0
14214,2014-01-05,4.1,1200.0
14215,2014-01-06,4.42,1290.0
14216,2014-01-07,4.49,1390.0
14217,2014-01-08,4.51,1430.0
14218,2014-01-09,4.58,1440.0
14219,2014-01-10,4.66,1530.0
14220,2014-01-11,4.84,1570.0
14221,2014-01-12,4.98,1660.0
14222,2014-01-13,5.02,1710.0
14223,2014-01-14,5.18,1730.0
14224,2014-01-15,5.28,1630.0
14225,2014-01-16,5.3,1630.0
14226,2014-01-17,5.3,1630.0
14227,2014-01-18,5.28,1630.0
14228,2014-01-19,5.21,1720.0
14229,2014-01-20,5.09,1700.0
14230,2014-01-21,5.03,1710.0
14231,2014-01-22,5.01,1660.0
14232,2014-01-23,4.98,1640.0
14233,2014-01-24,4.99,1590.0
14234,2014-01-25,4.95,1550.0
14235,2014-01-26,4.9,1530.0
14236,2014-01-27,4.73,1500.0
14237,2014-01-28,4.51,1330.0
14238,2014-01-29,4.31,1280.0
14239,2014-01-30,4.2,1240.0
14240,2014-01-31,4.05,1160.0
14241,2014-02-01,3.92,1110.0
14242,2014-02-02,3.77,1110.0
14243,2014-02-03,3.59,1100.0
14244,2014-02-04,3.38,961.0
14245,2014-02-05,3.2,941.0
14246,2014-02-06,3.16,942.0
14247,2014-02-07,2.9,904.0
14248,2014-02-08,2.89,874.0
14249,2014-02-09,2.87,886.0
14250,2014-02-10,2.83,874.0
14251,2014-02-11,2.84,865.0
14252,2014-02-12,3.43,928.0
14253,2014-02-13,4.51,1310.0
14254,2014-02-14,4.86,1480.0
14255,2014-02-15,4.96,1520.0
14256,2014-02-16,4.96,1560.0
14257,2014-02-17,4.94,1570.0
14258,2014-02-18,5.06,1630.0
14259,2014-02-19,5.23,1670.0
14260,2014-02-20,5.45,1700.0
14261,2014-02-21,5.76,1840.0
14262,2014-02-22,5.98,1930.0
14263,2014-02-23,6.14,2010.0
14264,2014-02-24,6.23,2050.0
14265,2014-02-25,6.29,2080.0
14266,2014-02-26,6.37,2120.0
14267,2014-02-27,6.46,2160.0
14268,2014-02-28,6.52,2190.0
14269,2014-03-01,6.56,2210.0
14270,2014-03-02,6.58,2220.0
14271,2014-03-03,6.58,2220.0
14272,2014-03-04,6.54,2200.0
14273,2014-03-05,6.44,2150.0
14274,2014-03-06,6.33,2100.0
14275,2014-03-07,6.61,2240.0
14276,2014-03-08,6.85,2360.0
14277,2014-03-09,6.91,2400.0
14278,2014-03-10,6.91,2400.0
14279,2014-03-11,6.86,2370.0
14280,2014-03-12,6.75,2310.0
14281,2014-03-13,6.65,2260.0
14282,2014-03-14,6.59,2230.0
14283,2014-03-15,6.58,2220.0
14284,2014-03-16,6.62,2240.0
14285,2014-03-17,6.7,2280.0
14286,2014-03-18,6.79,2330.0
14287,2014-03-19,6.85,2360.0
14288,2014-03-20,6.87,2380.0
14289,2014-03-21,6.87,2380.0
14290,2014-03-22,6.9,2390.0
14291,2014-03-23,7.1,2520.0
14292,2014-03-24,7.22,2600.0
14293,2014-03-25,7.3,2650.0
14294,2014-03-26,7.32,2670.0
14295,2014-03-27,7.3,2650.0
14296,2014-03-28,7.22,2600.0
14297,2014-03-29,7.4,2720.0
14298,2014-03-30,7.65,2890.0
14299,2014-03-31,7.75,2970.0
14300,2014-04-01,7.76,2970.0
14301,2014-04-02,7.73,2950.0
14302,2014-04-03,7.63,2870.0
14303,2014-04-04,7.5,2790.0
14304,2014-04-05,7.37,2700.0
14305,2014-04-06,7.27,2630.0
14306,2014-04-07,7.16,2560.0
14307,2014-04-08,7.07,2500.0
14308,2014-04-09,6.97,2440.0
14309,2014-04-10,6.82,2340.0
14310,2014-04-11,6.65,2260.0
14311,2014-04-12,6.46,2160.0
14312,2014-04-13,6.24,2060.0
14313,2014-04-14,6.02,1950.0
14314,2014-04-15,5.83,1870.0
14315,2014-04-16,5.69,1810.0
14316,2014-04-17,5.51,1730.0
14317,2014-04-18,5.35,1660.0
14318,2014-04-19,5.53,1730.0
14319,2014-04-20,5.78,1850.0
14320,2014-04-21,5.83,1870.0
14321,2014-04-22,5.82,1860.0
14322,2014-04-23,5.74,1830.0
14323,2014-04-24,5.59,1760.0
14324,2014-04-25,5.39,1670.0
14325,2014-04-26,5.28,1630.0
14326,2014-04-27,5.25,1610.0
14327,2014-04-28,5.31,1640.0
14328,2014-04-29,5.38,1670.0
14329,2014-04-30,5.5,1720.0
14330,2014-05-01,5.54,1740.0
14331,2014-05-02,5.54,1740.0
14332,2014-05-03,5.52,1730.0
14333,2014-05-04,5.46,1700.0
14334,2014-05-05,5.35,1660.0
14335,2014-05-06,5.19,1640.0
14336,2014-05-07,5.02,1620.0
14337,2014-05-08,4.8,1530.0
14338,2014-05-09,4.55,1500.0
14339,2014-05-10,4.27,1410.0
14340,2014-05-11,4.05,1320.0
14341,2014-05-12,4.07,1350.0
14342,2014-05-13,3.94,1300.0
14343,2014-05-14,3.66,1160.0
14344,2014-05-15,3.4,1040.0
14345,2014-05-16,3.52,1010.0
14346,2014-05-17,3.37,992.0
14347,2014-05-18,2.98,895.0
14348,2014-05-19,2.7,836.0
14349,2014-05-20,2.53,684.0
14351,2014-05-22,2.13,649.0
14352,2014-05-23,2.07,591.0
14353,2014-05-24,2.15,504.0
14354,2014-05-25,2.22,441.0
14355,2014-05-26,2.26,436.0
14356,2014-05-27,2.18,456.0
14357,2014-05-28,2.02,514.0
14358,2014-05-29,1.82,471.0
14359,2014-05-30,2.1,425.0
14360,2014-05-31,2.3,407.0
14361,2014-06-01,2.32,370.0
14362,2014-06-02,2.29,377.0
14363,2014-06-03,2.14,469.0
14364,2014-06-04,1.91,595.0
14365,2014-06-05,1.69,548.0
14366,2014-06-06,1.65,545.0
14367,2014-06-07,1.83,564.0
14368,2014-06-08,1.89,516.0
14369,2014-06-09,1.85,582.0
14370,2014-06-10,1.75,555.0
14371,2014-06-11,1.64,520.0
14372,2014-06-12,1.63,520.0
14373,2014-06-13,1.77,493.0
14374,2014-06-14,1.82,482.0
14375,2014-06-15,1.84,457.0
14376,2014-06-16,1.89,465.0
14377,2014-06-17,1.84,460.0
14378,2014-06-18,1.66,485.0
14379,2014-06-19,1.52,482.0
14380,2014-06-20,1.35,481.0
14381,2014-06-21,1.46,399.0
14382,2014-06-22,1.57,432.0
14383,2014-06-23,1.66,419.0
14384,2014-06-24,1.8,416.0
14385,2014-06-25,1.76,441.0
14386,2014-06-26,1.61,434.0
14387,2014-06-27,1.65,421.0
14388,2014-06-28,1.92,450.0
14389,2014-06-29,1.98,426.0
14390,2014-06-30,2.02,430.0
14391,2014-07-01,1.89,459.0
14392,2014-07-02,1.78,515.0
14393,2014-07-03,1.88,486.0
14394,2014-07-04,1.81,575.0
14395,2014-07-05,1.78,489.0
14396,2014-07-06,1.87,465.0
14397,2014-07-07,1.87,532.0
14398,2014-07-08,1.72,527.0
14399,2014-07-09,1.53,527.0
14400,2014-07-10,1.43,499.0
14401,2014-07-11,1.74,558.0
14402,2014-07-12,1.97,570.0
14403,2014-07-13,2.06,537.0
14404,2014-07-14,2.09,537.0
14405,2014-07-15,2.02,535.0
14406,2014-07-16,1.98,543.0
14407,2014-07-17,1.9,537.0
14408,2014-07-18,1.98,536.0
14409,2014-07-19,2.02,520.0
14410,2014-07-20,2.02,572.0
14411,2014-07-21,2.14,549.0
14412,2014-07-22,2.96,781.0
14413,2014-07-23,3.37,931.0
14414,2014-07-24,3.44,955.0
14415,2014-07-25,3.44,1040.0
14416,2014-07-26,3.68,1160.0
14417,2014-07-27,4.01,1290.0
14418,2014-07-28,4.42,1440.0
14419,2014-07-29,4.77,1550.0
14420,2014-07-30,4.96,1660.0
14421,2014-07-31,5.04,1710.0
14422,2014-08-01,5.16,1720.0
14423,2014-08-02,5.31,1640.0
14424,2014-08-03,5.64,1780.0
14425,2014-08-04,6.06,1970.0
14426,2014-08-05,6.44,2150.0
14427,2014-08-06,6.72,2290.0
14428,2014-08-07,6.93,2410.0
14429,2014-08-08,7.14,2550.0
14430,2014-08-09,7.46,2760.0
14431,2014-08-10,7.76,2970.0
14432,2014-08-11,8.12,3260.0
14433,2014-08-12,8.4,3490.0
14434,2014-08-13,8.54,3610.0
14435,2014-08-14,8.56,3630.0
14436,2014-08-15,8.56,3630.0
14437,2014-08-16,8.55,3620.0
14438,2014-08-17,8.56,3630.0
14439,2014-08-18,8.57,3640.0
14440,2014-08-19,8.55,3620.0
14441,2014-08-20,8.5,3580.0
14442,2014-08-21,8.42,3510.0
14443,2014-08-22,8.32,3420.0
14444,2014-08-23,8.18,3310.0
14445,2014-08-24,8.08,3230.0
14446,2014-08-25,7.95,3120.0
14447,2014-08-26,7.82,3020.0
14448,2014-08-27,7.63,2870.0
14449,2014-08-28,7.4,2720.0
14450,2014-08-29,7.13,2540.0
14451,2014-08-30,6.82,2340.0
14452,2014-08-31,6.46,2160.0
14453,2014-09-01,6.06,1970.0
14454,2014-09-02,5.61,1770.0
14455,2014-09-03,5.09,1600.0
14456,2014-09-04,4.51,1380.0
14457,2014-09-05,3.97,1210.0
14458,2014-09-06,3.72,1100.0
14459,2014-09-07,3.5,1080.0
14460,2014-09-08,3.57,1010.0
14461,2014-09-09,3.85,1110.0
14462,2014-09-10,3.97,1230.0
14463,2014-09-11,4.06,1270.0
14464,2014-09-12,4.29,1270.0
14465,2014-09-13,4.53,1370.0
14466,2014-09-14,5.02,1520.0
14467,2014-09-15,5.51,1730.0
14468,2014-09-16,5.68,1800.0
14469,2014-09-17,5.71,1810.0
14470,2014-09-18,5.7,1810.0
14471,2014-09-19,5.63,1780.0
14472,2014-09-20,5.71,1810.0
14473,2014-09-21,5.94,1920.0
14474,2014-09-22,6.2,2040.0
14475,2014-09-23,6.48,2170.0
14476,2014-09-24,6.74,2300.0
14477,2014-09-25,6.92,2410.0
14478,2014-09-26,7.02,2470.0
14479,2014-09-27,7.07,2500.0
14480,2014-09-28,7.08,2510.0
14481,2014-09-29,7.07,2500.0
14482,2014-09-30,7.05,2490.0
14483,2014-10-01,6.97,2440.0
14484,2014-10-02,6.87,2380.0
14485,2014-10-03,6.73,2300.0
14486,2014-10-04,6.55,2210.0
14487,2014-10-05,6.34,2110.0
14488,2014-10-06,6.07,1980.0
14489,2014-10-07,5.79,1850.0
14490,2014-10-08,5.49,1720.0
14491,2014-10-09,5.12,1560.0
14492,2014-10-10,4.68,1390.0
14493,2014-10-11,4.26,1290.0
14494,2014-10-12,3.84,1080.0
14495,2014-10-13,3.4,1030.0
14496,2014-10-14,3.15,933.0
14497,2014-10-15,3.01,861.0
14498,2014-10-16,2.76,846.0
14499,2014-10-17,2.44,796.0
14500,2014-10-18,2.3,779.0
14501,2014-10-19,2.18,726.0
14502,2014-10-20,2.23,709.0
14503,2014-10-21,2.3,740.0
14504,2014-10-22,2.28,713.0
14505,2014-10-23,2.16,740.0
14506,2014-10-24,2.21,702.0
14507,2014-10-25,2.3,606.0
14508,2014-10-26,2.28,595.0
14509,2014-10-27,2.17,597.0
14510,2014-10-28,2.08,575.0
14511,2014-10-29,1.96,571.0
14512,2014-10-30,1.88,568.0
14513,2014-10-31,2.05,494.0
14514,2014-11-01,2.15,395.0
14515,2014-11-02,2.11,555.0
14516,2014-11-03,1.9,522.0
14517,2014-11-04,2.04,504.0
14518,2014-11-05,1.96,567.0
14519,2014-11-06,1.82,562.0
14520,2014-11-07,1.65,534.0
14521,2014-11-08,1.79,512.0
14522,2014-11-09,1.9,473.0
14523,2014-11-10,1.85,467.0
14524,2014-11-11,1.88,476.0
14525,2014-11-12,1.8,463.0
14526,2014-11-13,1.74,468.0
14527,2014-11-14,1.74,409.0
14528,2014-11-15,1.73,419.0
14529,2014-11-16,1.71,435.0
14530,2014-11-17,1.63,421.0
14531,2014-11-18,1.54,436.0
14532,2014-11-19,0.91,390.0
14533,2014-11-20,1.19,431.0
14534,2014-11-21,0.93,409.0
14535,2014-11-22,1.09,403.0
14536,2014-11-23,1.52,390.0
14537,2014-11-24,1.97,407.0
14538,2014-11-25,2.14,505.0
14539,2014-11-26,2.37,592.0
14540,2014-11-27,2.34,738.0
14541,2014-11-28,2.43,736.0
14542,2014-11-29,2.59,705.0
14543,2014-11-30,2.6,763.0
14544,2014-12-01,2.58,784.0
14545,2014-12-02,2.58,740.0
14546,2014-12-03,2.81,775.0
14547,2014-12-04,2.91,790.0
14548,2014-12-05,3.07,812.0
14549,2014-12-06,3.13,885.0
14550,2014-12-07,3.11,842.0
14551,2014-12-08,3.07,840.0
14552,2014-12-09,3.11,859.0
14553,2014-12-10,3.11,897.0
14554,2014-12-11,3.03,905.0
14555,2014-12-12,2.94,917.0
14556,2014-12-13,2.75,919.0
14557,2014-12-14,2.48,859.0
14558,2014-12-15,2.46,813.0
14559,2014-12-16,2.46,829.0
14560,2014-12-17,2.34,805.0
14561,2014-12-18,2.02,737.0
14562,2014-12-19,2.09,709.0
14563,2014-12-20,2.14,687.0
14564,2014-12-21,2.18,631.0
14565,2014-12-22,2.32,594.0
14566,2014-12-23,2.42,565.0
14567,2014-12-24,3.15,729.0
14568,2014-12-25,3.9,1080.0
14569,2014-12-26,4.12,1230.0
14570,2014-12-27,4.34,1330.0
14571,2014-12-28,4.56,1430.0
14572,2014-12-29,4.84,1510.0
14573,2014-12-30,5.26,1620.0
14574,2014-12-31,5.7,1810.0
14575,2015-01-01,6.02,1950.0
14576,2015-01-02,6.23,2050.0
14577,2015-01-03,6.33,2100.0
14578,2015-01-04,6.51,2190.0
14579,2015-01-05,6.64,2250.0
14580,2015-01-06,6.71,2290.0
14581,2015-01-07,6.76,2310.0
14582,2015-01-08,6.79,2330.0
14583,2015-01-09,6.83,2350.0
14584,2015-01-10,6.84,2360.0
14585,2015-01-11,6.85,2360.0
14586,2015-01-12,7.26,2630.0
14587,2015-01-13,7.65,2890.0
14588,2015-01-14,7.92,3100.0
14589,2015-01-15,8.05,3200.0
14590,2015-01-16,8.1,3240.0
14591,2015-01-17,8.1,3240.0
14592,2015-01-18,8.09,3240.0
14593,2015-01-19,8.07,3220.0
14594,2015-01-20,8.03,3190.0
14595,2015-01-21,7.97,3140.0
14596,2015-01-22,7.89,3080.0
14597,2015-01-23,7.79,3000.0
14598,2015-01-24,7.83,3030.0
14599,2015-01-25,7.94,3120.0
14600,2015-01-26,8.02,3180.0
14601,2015-01-27,8.04,3200.0
14602,2015-01-28,8.03,3190.0
14603,2015-01-29,7.99,3160.0
14604,2015-01-30,7.93,3110.0
14605,2015-01-31,7.88,3070.0
14606,2015-02-01,7.83,3030.0
14607,2015-02-02,7.78,2990.0
14608,2015-02-03,7.73,2950.0
14609,2015-02-04,7.64,2880.0
14610,2015-02-05,7.54,2810.0
14611,2015-02-06,7.43,2740.0
14612,2015-02-07,7.29,2650.0
14613,2015-02-08,7.16,2560.0
14614,2015-02-09,7.01,2460.0
14615,2015-02-10,6.84,2360.0
14616,2015-02-11,6.68,2270.0
14617,2015-02-12,6.51,2190.0
14618,2015-02-13,6.35,2110.0
14619,2015-02-14,6.15,2010.0
14620,2015-02-15,5.94,1920.0
14621,2015-02-16,5.64,1780.0
14622,2015-02-17,5.36,1660.0
14623,2015-02-18,5.29,1630.0
14624,2015-02-19,5.18,1580.0
14625,2015-02-20,5.01,1530.0
14626,2015-02-21,4.79,1460.0
